tabelcode;datapunt;rij;kolom
S.27.01.04.19;R3210C1130;R3210;C1130
S.27.01.04.19;R3210C1140;R3210;C1140
S.27.01.04.19;R3220C1130;R3220;C1130
S.27.01.04.19;R3220C1140;R3220;C1140
S.27.01.04.19;R3230C1130;R3230;C1130
S.27.01.04.19;R3230C1140;R3230;C1140
S.27.01.04.19;R3240C1130;R3240;C1130
S.27.01.04.19;R3240C1140;R3240;C1140
S.27.01.04.19;R3250C1140;R3250;C1140
S.27.01.04.19;R3250C1150;R3250;C1150
S.27.01.04.19;R3250C1160;R3250;C1160
S.27.01.04.19;R3260C1140;R3260;C1140
S.27.01.04.19;R3260C1150;R3260;C1150
S.27.01.04.19;R3260C1160;R3260;C1160
S.27.01.04.19;R3270C1140;R3270;C1140
S.27.01.04.19;R3270C1150;R3270;C1150
S.27.01.04.19;R3270C1160;R3270;C1160
S.27.01.04.20;R3300C1170;R3300;C1170
S.27.01.04.20;R3300C1180;R3300;C1180
S.27.01.04.20;R3300C1190;R3300;C1190
S.27.01.04.20;R3300C1200;R3300;C1200
S.27.01.04.20;R3300C1210;R3300;C1210
S.27.01.04.20;R3300C1220;R3300;C1220
S.27.01.04.20;R3300C1230;R3300;C1230
S.27.01.04.20;R3300C1240;R3300;C1240
S.27.01.04.20;R3300C1250;R3300;C1250
S.27.01.04.20;R3300C1260;R3300;C1260
S.27.01.04.20;R3300C1270;R3300;C1270
S.27.01.04.20;R3300C1280;R3300;C1280
S.27.01.04.20;R3300C1290;R3300;C1290
S.27.01.04.20;R3300C1300;R3300;C1300
S.27.01.04.20;R3310C1170;R3310;C1170
S.27.01.04.20;R3310C1180;R3310;C1180
S.27.01.04.20;R3310C1190;R3310;C1190
S.27.01.04.20;R3310C1200;R3310;C1200
S.27.01.04.20;R3310C1210;R3310;C1210
S.27.01.04.20;R3310C1220;R3310;C1220
S.27.01.04.20;R3310C1230;R3310;C1230
S.27.01.04.20;R3310C1240;R3310;C1240
S.27.01.04.20;R3310C1250;R3310;C1250
S.27.01.04.20;R3310C1260;R3310;C1260
S.27.01.04.20;R3310C1270;R3310;C1270
S.27.01.04.20;R3310C1280;R3310;C1280
S.27.01.04.20;R3310C1290;R3310;C1290
S.27.01.04.20;R3310C1300;R3310;C1300
S.27.01.04.20;R3320C1170;R3320;C1170
S.27.01.04.20;R3320C1180;R3320;C1180
S.27.01.04.20;R3320C1190;R3320;C1190
S.27.01.04.20;R3320C1200;R3320;C1200
S.27.01.04.20;R3320C1210;R3320;C1210
S.27.01.04.20;R3320C1220;R3320;C1220
S.27.01.04.20;R3320C1230;R3320;C1230
S.27.01.04.20;R3320C1240;R3320;C1240
S.27.01.04.20;R3320C1250;R3320;C1250
S.27.01.04.20;R3320C1260;R3320;C1260
S.27.01.04.20;R3320C1270;R3320;C1270
S.27.01.04.20;R3320C1280;R3320;C1280
S.27.01.04.20;R3320C1290;R3320;C1290
S.27.01.04.20;R3320C1300;R3320;C1300
S.27.01.04.20;R3330C1170;R3330;C1170
S.27.01.04.20;R3330C1180;R3330;C1180
S.27.01.04.20;R3330C1190;R3330;C1190
S.27.01.04.20;R3330C1200;R3330;C1200
S.27.01.04.20;R3330C1210;R3330;C1210
S.27.01.04.20;R3330C1220;R3330;C1220
S.27.01.04.20;R3330C1230;R3330;C1230
S.27.01.04.20;R3330C1240;R3330;C1240
S.27.01.04.20;R3330C1250;R3330;C1250
S.27.01.04.20;R3330C1260;R3330;C1260
S.27.01.04.20;R3330C1270;R3330;C1270
S.27.01.04.20;R3330C1280;R3330;C1280
S.27.01.04.20;R3330C1290;R3330;C1290
S.27.01.04.20;R3330C1300;R3330;C1300
S.27.01.04.20;R3340C1170;R3340;C1170
S.27.01.04.20;R3340C1180;R3340;C1180
S.27.01.04.20;R3340C1190;R3340;C1190
S.27.01.04.20;R3340C1200;R3340;C1200
S.27.01.04.20;R3340C1210;R3340;C1210
S.27.01.04.20;R3340C1220;R3340;C1220
S.27.01.04.20;R3340C1230;R3340;C1230
S.27.01.04.20;R3340C1240;R3340;C1240
S.27.01.04.20;R3340C1250;R3340;C1250
S.27.01.04.20;R3340C1260;R3340;C1260
S.27.01.04.20;R3340C1270;R3340;C1270
S.27.01.04.20;R3340C1280;R3340;C1280
S.27.01.04.20;R3340C1290;R3340;C1290
S.27.01.04.20;R3340C1300;R3340;C1300
S.27.01.04.20;R3350C1170;R3350;C1170
S.27.01.04.20;R3350C1180;R3350;C1180
S.27.01.04.20;R3350C1190;R3350;C1190
S.27.01.04.20;R3350C1200;R3350;C1200
S.27.01.04.20;R3350C1210;R3350;C1210
S.27.01.04.20;R3350C1220;R3350;C1220
S.27.01.04.20;R3350C1230;R3350;C1230
S.27.01.04.20;R3350C1240;R3350;C1240
S.27.01.04.20;R3350C1250;R3350;C1250
S.27.01.04.20;R3350C1260;R3350;C1260
S.27.01.04.20;R3350C1270;R3350;C1270
S.27.01.04.20;R3350C1280;R3350;C1280
S.27.01.04.20;R3350C1290;R3350;C1290
S.27.01.04.20;R3350C1300;R3350;C1300
S.27.01.04.20;R3360C1170;R3360;C1170
S.27.01.04.20;R3360C1180;R3360;C1180
S.27.01.04.20;R3360C1190;R3360;C1190
S.27.01.04.20;R3360C1200;R3360;C1200
S.27.01.04.20;R3360C1210;R3360;C1210
S.27.01.04.20;R3360C1220;R3360;C1220
S.27.01.04.20;R3360C1230;R3360;C1230
S.27.01.04.20;R3360C1240;R3360;C1240
S.27.01.04.20;R3360C1250;R3360;C1250
S.27.01.04.20;R3360C1260;R3360;C1260
S.27.01.04.20;R3360C1270;R3360;C1270
S.27.01.04.20;R3360C1280;R3360;C1280
S.27.01.04.20;R3360C1290;R3360;C1290
S.27.01.04.20;R3360C1300;R3360;C1300
S.27.01.04.20;R3370C1170;R3370;C1170
S.27.01.04.20;R3370C1180;R3370;C1180
S.27.01.04.20;R3370C1190;R3370;C1190
S.27.01.04.20;R3370C1200;R3370;C1200
S.27.01.04.20;R3370C1210;R3370;C1210
S.27.01.04.20;R3370C1220;R3370;C1220
S.27.01.04.20;R3370C1230;R3370;C1230
S.27.01.04.20;R3370C1240;R3370;C1240
S.27.01.04.20;R3370C1250;R3370;C1250
S.27.01.04.20;R3370C1260;R3370;C1260
S.27.01.04.20;R3370C1270;R3370;C1270
S.27.01.04.20;R3370C1280;R3370;C1280
S.27.01.04.20;R3370C1290;R3370;C1290
S.27.01.04.20;R3370C1300;R3370;C1300
S.27.01.04.20;R3380C1170;R3380;C1170
S.27.01.04.20;R3380C1180;R3380;C1180
S.27.01.04.20;R3380C1190;R3380;C1190
S.27.01.04.20;R3380C1200;R3380;C1200
S.27.01.04.20;R3380C1210;R3380;C1210
S.27.01.04.20;R3380C1220;R3380;C1220
S.27.01.04.20;R3380C1230;R3380;C1230
S.27.01.04.20;R3380C1240;R3380;C1240
S.27.01.04.20;R3380C1250;R3380;C1250
S.27.01.04.20;R3380C1260;R3380;C1260
S.27.01.04.20;R3380C1270;R3380;C1270
S.27.01.04.20;R3380C1280;R3380;C1280
S.27.01.04.20;R3380C1290;R3380;C1290
S.27.01.04.20;R3380C1300;R3380;C1300
S.27.01.04.20;R3390C1170;R3390;C1170
S.27.01.04.20;R3390C1180;R3390;C1180
S.27.01.04.20;R3390C1190;R3390;C1190
S.27.01.04.20;R3390C1200;R3390;C1200
S.27.01.04.20;R3390C1210;R3390;C1210
S.27.01.04.20;R3390C1220;R3390;C1220
S.27.01.04.20;R3390C1230;R3390;C1230
S.27.01.04.20;R3390C1240;R3390;C1240
S.27.01.04.20;R3390C1250;R3390;C1250
S.27.01.04.20;R3390C1260;R3390;C1260
S.27.01.04.20;R3390C1270;R3390;C1270
S.27.01.04.20;R3390C1280;R3390;C1280
S.27.01.04.20;R3390C1290;R3390;C1290
S.27.01.04.20;R3390C1300;R3390;C1300
S.27.01.04.20;R3400C1170;R3400;C1170
S.27.01.04.20;R3400C1180;R3400;C1180
S.27.01.04.20;R3400C1190;R3400;C1190
S.27.01.04.20;R3400C1200;R3400;C1200
S.27.01.04.20;R3400C1210;R3400;C1210
S.27.01.04.20;R3400C1220;R3400;C1220
S.27.01.04.20;R3400C1230;R3400;C1230
S.27.01.04.20;R3400C1240;R3400;C1240
S.27.01.04.20;R3400C1250;R3400;C1250
S.27.01.04.20;R3400C1260;R3400;C1260
S.27.01.04.20;R3400C1270;R3400;C1270
S.27.01.04.20;R3400C1280;R3400;C1280
S.27.01.04.20;R3400C1290;R3400;C1290
S.27.01.04.20;R3400C1300;R3400;C1300
S.27.01.04.20;R3410C1170;R3410;C1170
S.27.01.04.20;R3410C1180;R3410;C1180
S.27.01.04.20;R3410C1190;R3410;C1190
S.27.01.04.20;R3410C1200;R3410;C1200
S.27.01.04.20;R3410C1210;R3410;C1210
S.27.01.04.20;R3410C1220;R3410;C1220
S.27.01.04.20;R3410C1230;R3410;C1230
S.27.01.04.20;R3410C1240;R3410;C1240
S.27.01.04.20;R3410C1250;R3410;C1250
S.27.01.04.20;R3410C1260;R3410;C1260
S.27.01.04.20;R3410C1270;R3410;C1270
S.27.01.04.20;R3410C1280;R3410;C1280
S.27.01.04.20;R3410C1290;R3410;C1290
S.27.01.04.20;R3410C1300;R3410;C1300
S.27.01.04.20;R3420C1170;R3420;C1170
S.27.01.04.20;R3420C1180;R3420;C1180
S.27.01.04.20;R3420C1190;R3420;C1190
S.27.01.04.20;R3420C1200;R3420;C1200
S.27.01.04.20;R3420C1210;R3420;C1210
S.27.01.04.20;R3420C1220;R3420;C1220
S.27.01.04.20;R3420C1230;R3420;C1230
S.27.01.04.20;R3420C1240;R3420;C1240
S.27.01.04.20;R3420C1250;R3420;C1250
S.27.01.04.20;R3420C1260;R3420;C1260
S.27.01.04.20;R3420C1270;R3420;C1270
S.27.01.04.20;R3420C1280;R3420;C1280
S.27.01.04.20;R3420C1290;R3420;C1290
S.27.01.04.20;R3420C1300;R3420;C1300
S.27.01.04.20;R3430C1170;R3430;C1170
S.27.01.04.20;R3430C1180;R3430;C1180
S.27.01.04.20;R3430C1190;R3430;C1190
S.27.01.04.20;R3430C1200;R3430;C1200
S.27.01.04.20;R3430C1210;R3430;C1210
S.27.01.04.20;R3430C1220;R3430;C1220
S.27.01.04.20;R3430C1230;R3430;C1230
S.27.01.04.20;R3430C1240;R3430;C1240
S.27.01.04.20;R3430C1250;R3430;C1250
S.27.01.04.20;R3430C1260;R3430;C1260
S.27.01.04.20;R3430C1270;R3430;C1270
S.27.01.04.20;R3430C1280;R3430;C1280
S.27.01.04.20;R3430C1290;R3430;C1290
S.27.01.04.20;R3430C1300;R3430;C1300
S.27.01.04.20;R3440C1170;R3440;C1170
S.27.01.04.20;R3440C1180;R3440;C1180
S.27.01.04.20;R3440C1190;R3440;C1190
S.27.01.04.20;R3440C1200;R3440;C1200
S.27.01.04.20;R3440C1210;R3440;C1210
S.27.01.04.20;R3440C1220;R3440;C1220
S.27.01.04.20;R3440C1230;R3440;C1230
S.27.01.04.20;R3440C1240;R3440;C1240
S.27.01.04.20;R3440C1250;R3440;C1250
S.27.01.04.20;R3440C1260;R3440;C1260
S.27.01.04.20;R3440C1270;R3440;C1270
S.27.01.04.20;R3440C1280;R3440;C1280
S.27.01.04.20;R3440C1290;R3440;C1290
S.27.01.04.20;R3440C1300;R3440;C1300
S.27.01.04.20;R3450C1170;R3450;C1170
S.27.01.04.20;R3450C1180;R3450;C1180
S.27.01.04.20;R3450C1190;R3450;C1190
S.27.01.04.20;R3450C1200;R3450;C1200
S.27.01.04.20;R3450C1210;R3450;C1210
S.27.01.04.20;R3450C1220;R3450;C1220
S.27.01.04.20;R3450C1230;R3450;C1230
S.27.01.04.20;R3450C1240;R3450;C1240
S.27.01.04.20;R3450C1250;R3450;C1250
S.27.01.04.20;R3450C1260;R3450;C1260
S.27.01.04.20;R3450C1270;R3450;C1270
S.27.01.04.20;R3450C1280;R3450;C1280
S.27.01.04.20;R3450C1290;R3450;C1290
S.27.01.04.20;R3450C1300;R3450;C1300
S.27.01.04.20;R3460C1170;R3460;C1170
S.27.01.04.20;R3460C1180;R3460;C1180
S.27.01.04.20;R3460C1190;R3460;C1190
S.27.01.04.20;R3460C1200;R3460;C1200
S.27.01.04.20;R3460C1210;R3460;C1210
S.27.01.04.20;R3460C1220;R3460;C1220
S.27.01.04.20;R3460C1230;R3460;C1230
S.27.01.04.20;R3460C1240;R3460;C1240
S.27.01.04.20;R3460C1250;R3460;C1250
S.27.01.04.20;R3460C1260;R3460;C1260
S.27.01.04.20;R3460C1270;R3460;C1270
S.27.01.04.20;R3460C1280;R3460;C1280
S.27.01.04.20;R3460C1290;R3460;C1290
S.27.01.04.20;R3460C1300;R3460;C1300
S.27.01.04.20;R3470C1170;R3470;C1170
S.27.01.04.20;R3470C1180;R3470;C1180
S.27.01.04.20;R3470C1190;R3470;C1190
S.27.01.04.20;R3470C1200;R3470;C1200
S.27.01.04.20;R3470C1210;R3470;C1210
S.27.01.04.20;R3470C1220;R3470;C1220
S.27.01.04.20;R3470C1230;R3470;C1230
S.27.01.04.20;R3470C1240;R3470;C1240
S.27.01.04.20;R3470C1250;R3470;C1250
S.27.01.04.20;R3470C1260;R3470;C1260
S.27.01.04.20;R3470C1270;R3470;C1270
S.27.01.04.20;R3470C1280;R3470;C1280
S.27.01.04.20;R3470C1290;R3470;C1290
S.27.01.04.20;R3470C1300;R3470;C1300
S.27.01.04.20;R3480C1170;R3480;C1170
S.27.01.04.20;R3480C1180;R3480;C1180
S.27.01.04.20;R3480C1190;R3480;C1190
S.27.01.04.20;R3480C1200;R3480;C1200
S.27.01.04.20;R3480C1210;R3480;C1210
S.27.01.04.20;R3480C1220;R3480;C1220
S.27.01.04.20;R3480C1230;R3480;C1230
S.27.01.04.20;R3480C1240;R3480;C1240
S.27.01.04.20;R3480C1250;R3480;C1250
S.27.01.04.20;R3480C1260;R3480;C1260
S.27.01.04.20;R3480C1270;R3480;C1270
S.27.01.04.20;R3480C1280;R3480;C1280
S.27.01.04.20;R3480C1290;R3480;C1290
S.27.01.04.20;R3480C1300;R3480;C1300
S.27.01.04.20;R3490C1170;R3490;C1170
S.27.01.04.20;R3490C1180;R3490;C1180
S.27.01.04.20;R3490C1190;R3490;C1190
S.27.01.04.20;R3490C1200;R3490;C1200
S.27.01.04.20;R3490C1210;R3490;C1210
S.27.01.04.20;R3490C1220;R3490;C1220
S.27.01.04.20;R3490C1230;R3490;C1230
S.27.01.04.20;R3490C1240;R3490;C1240
S.27.01.04.20;R3490C1250;R3490;C1250
S.27.01.04.20;R3490C1260;R3490;C1260
S.27.01.04.20;R3490C1270;R3490;C1270
S.27.01.04.20;R3490C1280;R3490;C1280
S.27.01.04.20;R3490C1290;R3490;C1290
S.27.01.04.20;R3490C1300;R3490;C1300
S.27.01.04.20;R3500C1170;R3500;C1170
S.27.01.04.20;R3500C1180;R3500;C1180
S.27.01.04.20;R3500C1190;R3500;C1190
S.27.01.04.20;R3500C1200;R3500;C1200
S.27.01.04.20;R3500C1210;R3500;C1210
S.27.01.04.20;R3500C1220;R3500;C1220
S.27.01.04.20;R3500C1230;R3500;C1230
S.27.01.04.20;R3500C1240;R3500;C1240
S.27.01.04.20;R3500C1250;R3500;C1250
S.27.01.04.20;R3500C1260;R3500;C1260
S.27.01.04.20;R3500C1270;R3500;C1270
S.27.01.04.20;R3500C1280;R3500;C1280
S.27.01.04.20;R3500C1290;R3500;C1290
S.27.01.04.20;R3500C1300;R3500;C1300
S.27.01.04.20;R3510C1170;R3510;C1170
S.27.01.04.20;R3510C1180;R3510;C1180
S.27.01.04.20;R3510C1190;R3510;C1190
S.27.01.04.20;R3510C1200;R3510;C1200
S.27.01.04.20;R3510C1210;R3510;C1210
S.27.01.04.20;R3510C1220;R3510;C1220
S.27.01.04.20;R3510C1230;R3510;C1230
S.27.01.04.20;R3510C1240;R3510;C1240
S.27.01.04.20;R3510C1250;R3510;C1250
S.27.01.04.20;R3510C1260;R3510;C1260
S.27.01.04.20;R3510C1270;R3510;C1270
S.27.01.04.20;R3510C1280;R3510;C1280
S.27.01.04.20;R3510C1290;R3510;C1290
S.27.01.04.20;R3510C1300;R3510;C1300
S.27.01.04.20;R3520C1170;R3520;C1170
S.27.01.04.20;R3520C1180;R3520;C1180
S.27.01.04.20;R3520C1190;R3520;C1190
S.27.01.04.20;R3520C1200;R3520;C1200
S.27.01.04.20;R3520C1210;R3520;C1210
S.27.01.04.20;R3520C1220;R3520;C1220
S.27.01.04.20;R3520C1230;R3520;C1230
S.27.01.04.20;R3520C1240;R3520;C1240
S.27.01.04.20;R3520C1250;R3520;C1250
S.27.01.04.20;R3520C1260;R3520;C1260
S.27.01.04.20;R3520C1270;R3520;C1270
S.27.01.04.20;R3520C1280;R3520;C1280
S.27.01.04.20;R3520C1290;R3520;C1290
S.27.01.04.20;R3520C1300;R3520;C1300
S.27.01.04.20;R3530C1170;R3530;C1170
S.27.01.04.20;R3530C1180;R3530;C1180
S.27.01.04.20;R3530C1190;R3530;C1190
S.27.01.04.20;R3530C1200;R3530;C1200
S.27.01.04.20;R3530C1210;R3530;C1210
S.27.01.04.20;R3530C1220;R3530;C1220
S.27.01.04.20;R3530C1230;R3530;C1230
S.27.01.04.20;R3530C1240;R3530;C1240
S.27.01.04.20;R3530C1250;R3530;C1250
S.27.01.04.20;R3530C1260;R3530;C1260
S.27.01.04.20;R3530C1270;R3530;C1270
S.27.01.04.20;R3530C1280;R3530;C1280
S.27.01.04.20;R3530C1290;R3530;C1290
S.27.01.04.20;R3530C1300;R3530;C1300
S.27.01.04.20;R3540C1170;R3540;C1170
S.27.01.04.20;R3540C1180;R3540;C1180
S.27.01.04.20;R3540C1190;R3540;C1190
S.27.01.04.20;R3540C1200;R3540;C1200
S.27.01.04.20;R3540C1210;R3540;C1210
S.27.01.04.20;R3540C1220;R3540;C1220
S.27.01.04.20;R3540C1230;R3540;C1230
S.27.01.04.20;R3540C1240;R3540;C1240
S.27.01.04.20;R3540C1250;R3540;C1250
S.27.01.04.20;R3540C1260;R3540;C1260
S.27.01.04.20;R3540C1270;R3540;C1270
S.27.01.04.20;R3540C1280;R3540;C1280
S.27.01.04.20;R3540C1290;R3540;C1290
S.27.01.04.20;R3540C1300;R3540;C1300
S.27.01.04.20;R3550C1170;R3550;C1170
S.27.01.04.20;R3550C1180;R3550;C1180
S.27.01.04.20;R3550C1190;R3550;C1190
S.27.01.04.20;R3550C1200;R3550;C1200
S.27.01.04.20;R3550C1210;R3550;C1210
S.27.01.04.20;R3550C1220;R3550;C1220
S.27.01.04.20;R3550C1230;R3550;C1230
S.27.01.04.20;R3550C1240;R3550;C1240
S.27.01.04.20;R3550C1250;R3550;C1250
S.27.01.04.20;R3550C1260;R3550;C1260
S.27.01.04.20;R3550C1270;R3550;C1270
S.27.01.04.20;R3550C1280;R3550;C1280
S.27.01.04.20;R3550C1290;R3550;C1290
S.27.01.04.20;R3550C1300;R3550;C1300
S.27.01.04.20;R3560C1170;R3560;C1170
S.27.01.04.20;R3560C1180;R3560;C1180
S.27.01.04.20;R3560C1190;R3560;C1190
S.27.01.04.20;R3560C1200;R3560;C1200
S.27.01.04.20;R3560C1210;R3560;C1210
S.27.01.04.20;R3560C1220;R3560;C1220
S.27.01.04.20;R3560C1230;R3560;C1230
S.27.01.04.20;R3560C1240;R3560;C1240
S.27.01.04.20;R3560C1250;R3560;C1250
S.27.01.04.20;R3560C1260;R3560;C1260
S.27.01.04.20;R3560C1270;R3560;C1270
S.27.01.04.20;R3560C1280;R3560;C1280
S.27.01.04.20;R3560C1290;R3560;C1290
S.27.01.04.20;R3560C1300;R3560;C1300
S.27.01.04.20;R3570C1170;R3570;C1170
S.27.01.04.20;R3570C1180;R3570;C1180
S.27.01.04.20;R3570C1190;R3570;C1190
S.27.01.04.20;R3570C1200;R3570;C1200
S.27.01.04.20;R3570C1210;R3570;C1210
S.27.01.04.20;R3570C1220;R3570;C1220
S.27.01.04.20;R3570C1230;R3570;C1230
S.27.01.04.20;R3570C1240;R3570;C1240
S.27.01.04.20;R3570C1250;R3570;C1250
S.27.01.04.20;R3570C1260;R3570;C1260
S.27.01.04.20;R3570C1270;R3570;C1270
S.27.01.04.20;R3570C1280;R3570;C1280
S.27.01.04.20;R3570C1290;R3570;C1290
S.27.01.04.20;R3570C1300;R3570;C1300
S.27.01.04.20;R3580C1170;R3580;C1170
S.27.01.04.20;R3580C1180;R3580;C1180
S.27.01.04.20;R3580C1190;R3580;C1190
S.27.01.04.20;R3580C1200;R3580;C1200
S.27.01.04.20;R3580C1210;R3580;C1210
S.27.01.04.20;R3580C1220;R3580;C1220
S.27.01.04.20;R3580C1230;R3580;C1230
S.27.01.04.20;R3580C1240;R3580;C1240
S.27.01.04.20;R3580C1250;R3580;C1250
S.27.01.04.20;R3580C1260;R3580;C1260
S.27.01.04.20;R3580C1270;R3580;C1270
S.27.01.04.20;R3580C1280;R3580;C1280
S.27.01.04.20;R3580C1290;R3580;C1290
S.27.01.04.20;R3580C1300;R3580;C1300
S.27.01.04.20;R3590C1170;R3590;C1170
S.27.01.04.20;R3590C1180;R3590;C1180
S.27.01.04.20;R3590C1190;R3590;C1190
S.27.01.04.20;R3590C1200;R3590;C1200
S.27.01.04.20;R3590C1210;R3590;C1210
S.27.01.04.20;R3590C1220;R3590;C1220
S.27.01.04.20;R3590C1230;R3590;C1230
S.27.01.04.20;R3590C1240;R3590;C1240
S.27.01.04.20;R3590C1250;R3590;C1250
S.27.01.04.20;R3590C1260;R3590;C1260
S.27.01.04.20;R3590C1270;R3590;C1270
S.27.01.04.20;R3590C1280;R3590;C1280
S.27.01.04.20;R3590C1290;R3590;C1290
S.27.01.04.20;R3590C1300;R3590;C1300
S.27.01.04.20;R3600C1170;R3600;C1170
S.27.01.04.20;R3600C1180;R3600;C1180
S.27.01.04.20;R3600C1190;R3600;C1190
S.27.01.04.20;R3600C1200;R3600;C1200
S.27.01.04.20;R3600C1210;R3600;C1210
S.27.01.04.20;R3600C1220;R3600;C1220
S.27.01.04.20;R3600C1230;R3600;C1230
S.27.01.04.20;R3600C1240;R3600;C1240
S.27.01.04.20;R3600C1250;R3600;C1250
S.27.01.04.20;R3600C1260;R3600;C1260
S.27.01.04.20;R3600C1270;R3600;C1270
S.27.01.04.20;R3600C1280;R3600;C1280
S.27.01.04.20;R3600C1290;R3600;C1290
S.27.01.04.20;R3600C1300;R3600;C1300
S.27.01.04.20;R3610C1270;R3610;C1270
S.27.01.04.20;R3610C1280;R3610;C1280
S.27.01.04.20;R3610C1290;R3610;C1290
S.27.01.04.20;R3610C1300;R3610;C1300
S.27.01.04.20;R3620C1270;R3620;C1270
S.27.01.04.20;R3620C1300;R3620;C1300
S.27.01.04.20;R3630C1270;R3630;C1270
S.27.01.04.20;R3630C1300;R3630;C1300
S.27.01.04.21;R3700C1310;R3700;C1310
S.27.01.04.21;R3700C1320;R3700;C1320
S.27.01.04.21;R3700C1330;R3700;C1330
S.27.01.04.21;R3700C1340;R3700;C1340
S.27.01.04.21;R3700C1350;R3700;C1350
S.27.01.04.21;R3700C1360;R3700;C1360
S.27.01.04.21;R3700C1370;R3700;C1370
S.27.01.04.21;R3700C1380;R3700;C1380
S.27.01.04.21;R3700C1390;R3700;C1390
S.27.01.04.21;R3700C1400;R3700;C1400
S.27.01.04.21;R3710C1310;R3710;C1310
S.27.01.04.21;R3710C1320;R3710;C1320
S.27.01.04.21;R3710C1330;R3710;C1330
S.27.01.04.21;R3710C1340;R3710;C1340
S.27.01.04.21;R3710C1350;R3710;C1350
S.27.01.04.21;R3710C1360;R3710;C1360
S.27.01.04.21;R3710C1370;R3710;C1370
S.27.01.04.21;R3710C1380;R3710;C1380
S.27.01.04.21;R3710C1390;R3710;C1390
S.27.01.04.21;R3710C1400;R3710;C1400
S.27.01.04.21;R3720C1310;R3720;C1310
S.27.01.04.21;R3720C1320;R3720;C1320
S.27.01.04.21;R3720C1330;R3720;C1330
S.27.01.04.21;R3720C1340;R3720;C1340
S.27.01.04.21;R3720C1350;R3720;C1350
S.27.01.04.21;R3720C1360;R3720;C1360
S.27.01.04.21;R3720C1370;R3720;C1370
S.27.01.04.21;R3720C1380;R3720;C1380
S.27.01.04.21;R3720C1390;R3720;C1390
S.27.01.04.21;R3720C1400;R3720;C1400
S.27.01.04.21;R3730C1310;R3730;C1310
S.27.01.04.21;R3730C1320;R3730;C1320
S.27.01.04.21;R3730C1330;R3730;C1330
S.27.01.04.21;R3730C1340;R3730;C1340
S.27.01.04.21;R3730C1350;R3730;C1350
S.27.01.04.21;R3730C1360;R3730;C1360
S.27.01.04.21;R3730C1370;R3730;C1370
S.27.01.04.21;R3730C1380;R3730;C1380
S.27.01.04.21;R3730C1390;R3730;C1390
S.27.01.04.21;R3730C1400;R3730;C1400
S.27.01.04.21;R3740C1310;R3740;C1310
S.27.01.04.21;R3740C1320;R3740;C1320
S.27.01.04.21;R3740C1330;R3740;C1330
S.27.01.04.21;R3740C1340;R3740;C1340
S.27.01.04.21;R3740C1350;R3740;C1350
S.27.01.04.21;R3740C1360;R3740;C1360
S.27.01.04.21;R3740C1370;R3740;C1370
S.27.01.04.21;R3740C1380;R3740;C1380
S.27.01.04.21;R3740C1390;R3740;C1390
S.27.01.04.21;R3740C1400;R3740;C1400
S.27.01.04.21;R3750C1310;R3750;C1310
S.27.01.04.21;R3750C1320;R3750;C1320
S.27.01.04.21;R3750C1330;R3750;C1330
S.27.01.04.21;R3750C1340;R3750;C1340
S.27.01.04.21;R3750C1350;R3750;C1350
S.27.01.04.21;R3750C1360;R3750;C1360
S.27.01.04.21;R3750C1370;R3750;C1370
S.27.01.04.21;R3750C1380;R3750;C1380
S.27.01.04.21;R3750C1390;R3750;C1390
S.27.01.04.21;R3750C1400;R3750;C1400
S.27.01.04.21;R3760C1310;R3760;C1310
S.27.01.04.21;R3760C1320;R3760;C1320
S.27.01.04.21;R3760C1330;R3760;C1330
S.27.01.04.21;R3760C1340;R3760;C1340
S.27.01.04.21;R3760C1350;R3760;C1350
S.27.01.04.21;R3760C1360;R3760;C1360
S.27.01.04.21;R3760C1370;R3760;C1370
S.27.01.04.21;R3760C1380;R3760;C1380
S.27.01.04.21;R3760C1390;R3760;C1390
S.27.01.04.21;R3760C1400;R3760;C1400
S.27.01.04.21;R3770C1310;R3770;C1310
S.27.01.04.21;R3770C1320;R3770;C1320
S.27.01.04.21;R3770C1330;R3770;C1330
S.27.01.04.21;R3770C1340;R3770;C1340
S.27.01.04.21;R3770C1350;R3770;C1350
S.27.01.04.21;R3770C1360;R3770;C1360
S.27.01.04.21;R3770C1370;R3770;C1370
S.27.01.04.21;R3770C1380;R3770;C1380
S.27.01.04.21;R3770C1390;R3770;C1390
S.27.01.04.21;R3770C1400;R3770;C1400
S.27.01.04.21;R3780C1310;R3780;C1310
S.27.01.04.21;R3780C1320;R3780;C1320
S.27.01.04.21;R3780C1330;R3780;C1330
S.27.01.04.21;R3780C1340;R3780;C1340
S.27.01.04.21;R3780C1350;R3780;C1350
S.27.01.04.21;R3780C1360;R3780;C1360
S.27.01.04.21;R3780C1370;R3780;C1370
S.27.01.04.21;R3780C1380;R3780;C1380
S.27.01.04.21;R3780C1390;R3780;C1390
S.27.01.04.21;R3780C1400;R3780;C1400
S.27.01.04.21;R3790C1310;R3790;C1310
S.27.01.04.21;R3790C1320;R3790;C1320
S.27.01.04.21;R3790C1330;R3790;C1330
S.27.01.04.21;R3790C1340;R3790;C1340
S.27.01.04.21;R3790C1350;R3790;C1350
S.27.01.04.21;R3790C1360;R3790;C1360
S.27.01.04.21;R3790C1370;R3790;C1370
S.27.01.04.21;R3790C1380;R3790;C1380
S.27.01.04.21;R3790C1390;R3790;C1390
S.27.01.04.21;R3790C1400;R3790;C1400
